SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.1,data,ok,,,CRWD,183.27999877929688,193.33,168.63,0.4,168.63,208.25,consolidate,🔎 觀望 | 📈 季營收成長+10%(+25.6%),1,1.4,1,1,1.4,1.4,1,0,0,0,0,0,0,8.7,📍 偏離待回 ↑,173.86,184.33,170.72,10.47,5.7,up,1.4,0.2557,1.95,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,47.2,1,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,BKR,57.25,56.08,61.4,1.09,61.4,58.2,consolidate,"🔎 觀望 | 🚨 盤前極端跳空 +5.3%(多為財報/事件,謹慎)",0,1.09,0,0,1.09,1.09,0,0,0,0,0,0,0,-6.8,⚠️ 已偏離,0.0,0.0,54.68,1.71,3.0,down,2.42,0.0249,5.35,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,48.6,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,PEP,136.63999938964844,138.52,143.74,1.01,143.74,138.52,consolidate,🔎 觀望,0,1.01,0,0,1.01,1.01,0,0,0,0,0,0,0,-4.9,📍 偏離待回 ↓,141.92,143.74,132.27,3.64,2.7,down,1.95,0.064,1.68,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,44.6,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,CPRT,27.940000534057617,28.19,30.78,1.01,30.78,28.19,transition_low,🔎 觀望 | ⚡ 盤前跳空⬆️ +3.3%,0,1.01,0,0,1.01,1.01,0,0,0,0,0,0,0,-9.2,⚠️ 已偏離,0.0,0.0,26.51,0.96,3.4,down,2.97,0.0209,3.27,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,44.0,0,0,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,TMUS,180.08999633789062,183.35,186.02,0.96,186.02,196.09,consolidate,"🔎 觀望 | 🚨 盤前極端跳空 +5.8%(多為財報/事件,謹慎)",0,0.96,0,0,0.96,0.96,0,0,0,0,0,0,0,-3.2,🎯 甜點價,186.02,189.82,168.69,7.6,4.2,down,0.78,0.0785,5.76,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,46.1,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,AMGN,376.0400085449219,365.1,346.78,0.92,346.78,379.41,consolidate,🔎 觀望 | ⚡ 盤前跳空⬆️ +2.1%,0,0.92,0,0,0.92,0.92,0,0,0,0,0,0,0,8.4,⚠️ 已偏離,0.0,0.0,363.05,8.66,2.3,up,3.38,0.0576,2.15,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,64.2,0,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,HON,243.1499938964844,228.54,230.61,0.91,230.61,250.27,consolidate,🔎 觀望,0,0.91,0,0,0.91,0.91,0,0,0,0,0,0,0,5.4,📍 偏離待回 ↑,235.06,243.95,232.48,8.89,3.7,up,1.41,0.0426,0.61,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,61.6,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,CTAS,205.91000366210935,187.41,177.05,0.88,177.05,206.65,transition_high,🔎 觀望 | ⚡ 盤前跳空⬆️ +2.1%,0,0.88,0,0,0.88,0.88,0,0,0,0,0,0,0,16.3,⚠️ 已偏離,0.0,0.0,197.62,5.53,2.7,up,5.22,0.089,2.09,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,72.1,0,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,KHC,25.670000076293945,25.15,23.74,0.88,23.74,26.33,consolidate,🔎 觀望,0,0.88,0,0,0.88,0.88,0,0,0,0,0,0,0,8.1,⚠️ 已偏離,0.0,0.0,24.58,0.73,2.8,up,2.65,0.008,1.46,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,58.5,0,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,VRTX,477.3599853515625,491.84,458.49,0.86,458.49,491.84,consolidate,🔎 觀望,0,0.86,0,0,0.86,0.86,0,0,0,0,0,0,0,4.1,📍 偏離待回 ↑,465.75,480.27,459.93,14.52,3.0,up,1.3,0.0782,1.67,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,49.1,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,FANG,204.67999267578125,187.63,193.58,0.85,193.58,210.55,consolidate,"🔎 觀望 | 🚨 盤前極端跳空 -5.1%(多為財報/事件,謹慎)",0,0.85,0,0,0.85,0.85,0,0,0,0,0,0,0,5.7,📍 偏離待回 ↑,196.36,201.92,190.47,5.56,2.7,up,2.0,0.0444,-5.1,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,66.9,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,WMT,109.47000122070312,112.28,119.71,0.83,119.71,114.4,transition_low,🔎 觀望,0,0.83,0,0,0.83,0.83,0,0,0,0,0,0,0,-8.6,⚠️ 已偏離,0.0,0.0,105.51,2.64,2.4,down,3.88,0.0733,1.62,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,38.2,0,0,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,GILD,129.30999755859375,131.1,129.72,0.78,129.72,135.5,consolidate,🔎 觀望,0,0.78,0,0,0.78,0.78,0,0,0,0,0,0,0,-0.3,🎯 甜點價,129.72,131.66,123.48,3.89,3.0,down,0.11,0.0439,-0.73,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,47.6,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,CTSH,45.45000076293945,42.69,47.81,0.75,47.81,45.49,consolidate,"🔎 觀望 | 🚨 盤前極端跳空 +8.0%(多為財報/事件,謹慎)",0,0.75,0,0,0.75,0.75,0,0,0,0,0,0,0,-4.9,📍 偏離待回 ↓,46.84,47.81,43.12,1.94,4.3,down,1.21,0.0583,8.0,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,53.2,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,EXC,47.52999877929688,46.83,45.74,0.65,45.74,47.87,consolidate,🔎 觀望,0,0.65,0,0,0.65,0.65,0,0,0,0,0,0,0,3.9,📍 偏離待回 ↑,46.22,47.17,44.83,0.96,2.0,up,1.87,0.0786,0.34,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,57.3,1,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,WBD,25.770000457763672,26.53,26.81,1.63,26.81,26.9,consolidate,🔥 靈魂吸籌(觀察標記) | 📉 季營收衰退(-1.0%) | ⚡ 盤前跳空⬇️ -2.2%,-1,0.6299999999999999,-1,-1,0.6299999999999999,0.6299999999999999,-1,0,0,0,0,0,0,-3.9,📍 偏離待回 ↓,26.53,26.81,25.09,0.57,2.2,down,1.84,-0.0096,-2.16,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,legacy_accumulation,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,38.4,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,VRSK,201.33999633789065,190.87,180.31,0.59,180.31,202.29,transition_high,🔎 觀望 | ⚡ 盤前跳空⬆️ +4.3%,0,0.59,0,0,0.59,0.59,0,0,0,0,0,0,0,11.7,⚠️ 已偏離,0.0,0.0,191.15,6.8,3.4,up,3.09,0.0393,4.27,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,62.7,1,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,PYPL,56.150001525878906,49.62,46.01,0.58,46.01,57.16,transition_high,🔎 觀望,0,0.58,0,0,0.58,0.58,0,0,0,0,0,0,0,22.0,⚠️ 已偏離,0.0,0.0,53.33,1.88,3.4,up,5.39,0.0721,0.45,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,75.4,1,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,ADP,250.08999633789065,242.72,226.63,0.54,226.63,256.01,transition_high,🔎 觀望 | ⚡ 盤前跳空⬆️ +3.8%,0,0.54,0,0,0.54,0.54,0,0,0,0,0,0,0,10.4,⚠️ 已偏離,0.0,0.0,239.47,7.08,2.8,up,3.31,0.0695,3.75,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,60.3,1,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,CMCSA,22.299999237060547,23.46,24.04,1.42,24.04,24.25,consolidate,🔥 靈魂吸籌(觀察標記) | 📉 季營收衰退(-1.2%) | ⚡ 盤前跳空⬆️ +2.5%,-1,0.4199999999999999,-1,-1,0.4199999999999999,0.4199999999999999,-1,0,0,0,0,0,0,-7.2,📍 偏離待回 ↓,23.56,24.04,21.15,0.96,4.3,down,1.82,-0.0123,2.5,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,legacy_accumulation,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,39.1,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,PCAR,132.24000549316406,124.54,118.09,1.22,118.09,133.9,transition_high,🔎 觀望 | 📉 季營收衰退(-8.9%),-1,0.2199999999999999,-1,-1,0.2199999999999999,0.2199999999999999,-1,0,0,0,0,0,0,12.0,⚠️ 已偏離,0.0,0.0,127.4,3.23,2.4,up,4.39,-0.0894,1.72,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,67.9,0,0,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,ODFL,232.9900054931641,225.76,220.16,0.7,220.16,237.15,consolidate,🔎 觀望 | 📉 季營收衰退(-2.9%),-1,-0.3,-1,-1,-0.3,-0.3,-1,0,0,0,0,0,0,5.8,📍 偏離待回 ↑,223.57,230.39,216.86,6.82,2.9,up,1.88,-0.0292,1.73,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,56.2,0,1,0,0,1,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,QCOM,166.97000122070312,179.87,201.03,0.56,201.03,179.87,transition_low,🔎 觀望 | 📉 季營收衰退(-3.5%),-1,-0.4399999999999999,-1,-1,-0.4399999999999999,-0.4399999999999999,-1,0,0,0,0,0,0,-16.9,⚠️ 已偏離,0.0,0.0,154.5,8.32,5.0,down,4.1,-0.0346,-0.36,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,36.9,1,0,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
v1.3.1,data,ok,,,FER,63.25,65.2,67.06,0.92,67.06,65.2,consolidate,🔎 觀望 | 🚨 季營收雪崩(-16.2%),-2,-1.08,-2,-2,-1.08,-1.08,-2,0,0,0,0,0,0,-5.7,⚠️ 已偏離,0.0,0.0,60.4,1.03,1.6,down,2.01,-0.1621,0.46,available,v1.2.0,legacy-v0,7b43ec7d5f6a0ef589599ae64de75ece384acb54,c62717051b17ab85,ndx-99-78834e47b659,2026-07-27T09:01:46.597631-04:00,2026-07-24,premarket,0,xnys,none,none,0,none,,,bull,17.729999542236328,745.42,738.18,0.98,694.0709,691.95996,0.31,0.89,1.43,0.3434,0,36.1,0,1,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-27,
